year,month,route,stop_id,stop_name,municipality,total_boardings,pct_total_boardings,pct_route_boardings,latitude,longitude
2025,September,9,805958,Elmwood Avenue at Cedar Street,Burlington,62,3.380791650535201e-4,0.00554462529064568,44.48587,-73.21387
2025,September,9,805987,Riverside Avenue at Opposite Barrett Street,Burlington,137,7.470458969731009e-4,0.01225183330352352,44.487832,-73.187295
2025,September,9,805988,Intervale Avenue at Archibald,Burlington,55,2.999089367410259e-4,0.004918619209443749,44.487946,-73.211161
2025,September,9,805989,Courtyard,Winooski,54,2.944560469820982e-4,0.004829189769272045,44.4927114,-73.181172
2025,September,9,805990,Weaver Street at St. Peter Street,Winooski,54,2.944560469820982e-4,0.004829189769272045,44.4963640829017,-73.1870715173599
2025,September,9,805991,Mallets Bay Avenue at St. Peter Street,Winooski,69,3.7624939336601434e-4,0.006170631371847612,44.49613,-73.19353
2025,September,9,805992,Elmwood Avenue at North Street,Burlington,238,0.001297787762624803,0.021284206760865676,44.48458,-73.2138
2025,September,9,806000,Riverside Avenue at Opposite #236,Burlington,419,0.0022847608089907245,0.03747093543194419,44.48669,-73.192724
2025,September,9,806004,Riverside Avenue at Hillside Terrace,Burlington,372,0.002028474990321121,0.033267751743874086,44.48790773,-73.19620594
2025,September,9,806015,83 Barlow Street,Winooski,217,0.0011832770776873205,0.019406188517259882,44.492936,-73.184006
2025,September,9,806016,Riverside Avenue at Opposite Bright Street,Burlington,301,0.001641319817437251,0.02691826149168306,44.489529,-73.208705
2025,September,9,806031,Abenaki Way at CCV,Winooski,3,1.635866927678323e-5,2.6828832051511357e-4,44.4914,-73.18188
2025,September,9,806068,Abenaki Way at Opposite CCV,Winooski,150,8.179334638391616e-4,0.013414416025755679,44.49057554288402,-73.18206826541565
2025,September,9,806150,Hickock St at River Street (Chick's Market),Winooski,126,6.870641096248957e-4,0.01126810946163477,44.493262,-73.192766
2025,September,11,2562322,Downtown Transit Center,Burlington,2865,0.015622529159327986,0.2007145859604876,44.479731,-73.214298
2025,September,11,4255578,South Burlington City Center,South Burlington,1640,0.0089427392046415,0.114894213254869,44.465916,-73.178304
2025,September,11,4255597,Hinesburg Road at Wright Court,South Burlington,58,3.1626760601780914e-4,0.004063331932184391,44.459664,-73.169867
2025,September,11,4255599,Hinesburg Road at Opposite Iby Street,South Burlington,171,9.324441487766442e-4,0.01197982345523329,44.462676,-73.170423
2025,September,11,4255703,620 Hinesburg Rd,South Burlington,88,0.00047985429878564145,0.006165055345383214,44.454911,-73.165713
2025,September,11,805484,S. Winooski Avenue at Bank Street,Burlington,1017,0.005545588884829516,0.0712484237074401,44.478387,-73.211225
2025,September,11,805485,Main Street at S. Winooski,Burlington,147,8.015747945623783e-4,0.010298444724674232,44.475929,-73.21056
2025,September,11,805486,Main Street at S. Union Street,Burlington,155,8.451979126338002e-4,0.010858904301527252,44.47603,-73.20863
2025,September,11,805487,Main Street at S. Willard Street,Burlington,157,8.561036921516557e-4,0.010999019195740508,44.476129,-73.205639
2025,September,11,805488,Main Street at S. Prospect Street,Burlington,236,0.0012868819831069475,0.016533557517164076,44.476288,-73.200853
2025,September,11,805490,University Heights,Burlington,2398,0.013076029641908729,0.1679977581616926,44.474407,-73.194645
2025,September,11,805492,Dorset Street at Peoples United Bank,South Burlington,85,4.634956295088582e-4,0.005954883004063332,44.46717,-73.18152
2025,September,11,805495,Dorset Street at The Pines,South Burlington,103,5.616476451695576e-4,0.007215917051982626,44.45763328319927,-73.17979274009679
2025,September,11,805496,Dorset Street at Fire Station,South Burlington,83,4.5258984999100275e-4,0.0058147681098500775,44.45469289237221,-73.1792998938364
2025,September,11,805497,Kennedy Drive at Dorset Street,South Burlington,43,2.3447425963389298e-4,0.0030124702255849797,44.452867,-73.177547
2025,September,11,805498,Kennedy Drive at Twin Oaks Terrace,South Burlington,49,2.6719159818745943e-4,0.0034328149082247443,44.453148026331554,-73.17394642816953
2025,September,11,805499,Kennedy Drive at Timber Lane,South Burlington,408,0.0022247790216425195,0.028583438419503993,44.4539160687908,-73.1667206708602
2025,September,11,805507,Burlington International Airport,South Burlington,1,5.4528897589277436e-6,7.005744710662743e-5,44.469985,-73.155504
2025,September,11,805517,Hinesburg Road at Village Green Drive,South Burlington,8,4.362311807142195e-5,5.604595768530195e-4,44.46477,-73.17097
2025,September,11,805518,Hinesburg Road at Iby Street,South Burlington,3,1.635866927678323e-5,2.101723413198823e-4,44.46282,-73.17062
2025,September,11,805520,Hinesburg Road at Sunset Avenue,South Burlington,2,1.0905779517855487e-5,1.4011489421325487e-4,44.45988,-73.17003
2025,September,11,805521,Hinesburg Road at Opposite Prouty Parkway,South Burlington,1,5.4528897589277436e-6,7.005744710662743e-5,44.45852,-73.16978
2025,September,11,805523,Kennedy Drive at Manor Woods,South Burlington,17,9.269912590177165e-5,0.0011909766008126664,44.45409944171333,-73.16767169067674
2025,September,11,805525,Dorset Street at South Burlington High School,South Burlington,3,1.635866927678323e-5,2.101723413198823e-4,44.455565,-73.179041
2025,September,11,805526,Dorset Street at San Remo Drive,South Burlington,1,5.4528897589277436e-6,7.005744710662743e-5,44.45785,-73.17945
2025,September,11,805528,Dorset Street at San Remo Drive,South Burlington,2,1.0905779517855487e-5,1.4011489421325487e-4,44.461867,-73.180254
2025,September,11,805529,Dorset Street at Barnes & Noble,South Burlington,1791,0.009766125558239589,0.12547288776796975,44.466905,-73.181203
2025,September,11,805530,Williston Road at Sheraton Hotel,South Burlington,125,6.816112198659679e-4,0.00875718088832843,44.471703,-73.188163
2025,September,11,805531,University Heights,Burlington,1439,0.007846708363097024,0.10081266638643688,44.474675,-73.194658
2025,September,11,805533,Main Street at S. Willard Street,Burlington,83,4.5258984999100275e-4,0.0058147681098500775,44.47623,-73.205
2025,September,11,805534,Main Street at S Union Street,Burlington,21,1.1451068493748261e-4,0.0014712063892391761,44.47612,-73.20933
2025,September,11,805757,UVM Medical Center,Burlington,4,2.1811559035710974e-5,2.8022978842650974e-4,44.4786566641105,-73.1939696441803
2025,September,11,805867,Main Street at Summit Street,Burlington,195,0.00106331350299091,0.01366120218579235,44.4762026495925,-73.2025125186516
2025,September,11,805869,Dorset Street at Town Square Drive,South Burlington,66,3.598907240892311e-4,0.004623791509037411,44.4567666731695,-73.17965702131
2025,September,11,805888,Kennedy Drive at Opposite Twin Oaks Terrace,South Burlington,2,1.0905779517855487e-5,1.4011489421325487e-4,44.45344723346154,-73.17348570004242
2025,September,11,805925,College Street at S Winooski Avenue,Burlington,44,2.3992714939282073e-4,0.003082527672691607,44.477089,-73.211186
2025,September,11,805926,College Street at S Union Street,Burlington,41,2.235684801160375e-4,0.002872355331371725,44.477238,-73.209159
2025,September,11,805927,College Street at Library,Burlington,87,4.744014090267137e-4,0.006094997898276587,44.47714867712672,-73.21025405038995
2025,September,11,805928,College Street at Hungerford Terrace,Burlington,14,7.634045662498841e-5,9.80804259492784e-4,44.477378,-73.206913
2025,September,11,805929,College Street at S Willard Street,Burlington,26,1.4177513373212134e-4,0.0018214936247723133,44.477431,-73.205679
2025,September,11,805931,Union Station,Burlington,14,7.634045662498841e-5,9.80804259492784e-4,44.4757,-73.21927
2025,September,11,805935,College Street at Hungerford Terrace,Burlington,3,1.635866927678323e-5,2.101723413198823e-4,44.477463,-73.2068
2025,September,11,805936,College Street at S Union Street,Burlington,74,4.0351384216065305e-4,0.00518425108589043,44.477344,-73.208919
2025,September,11,805939,Church Street Marketplace,Burlington,67,3.6534361384815884e-4,0.0046938489561440385,44.477141,-73.21235
2025,September,11,805946,Williston Road at Staples Plaza,South Burlington,143,7.797632355266673e-4,0.010018214936247723,44.471708,-73.188722
2025,September,11,805947,Dorset Street at Blue Mall,South Burlington,73,3.980609524017253e-4,0.005114193638783803,44.46448,-73.18078
2025,September,11,806182,Beaumont Street at Carrigan Drive,Burlington,17,9.269912590177165e-5,0.0011909766008126664,44.475419,-73.19256
2025,September,21,2562322,Downtown Transit Center,Burlington,42,2.2902136987496523e-4,0.0062407132243685,44.479731,-73.214298
2025,September,21,4247351,Opposite Boys & Girls Club,Burlington,163,8.888210307052223e-4,0.02421991084695394,44.4897185785598,-73.2111712459659
2025,September,21,805606,S Union Street at Opposite King Street,Burlington,2407,0.01312510564973908,0.3576523031203566,44.47498,-73.20885
2025,September,21,805734,Green Mountain Transit Office,Burlington,123,6.707054403481125e-4,0.018276374442793463,44.450385,-73.219485
2025,September,21,805739,Champlain School (Pine Street),Burlington,1258,0.006859735316731102,0.18692421991084696,44.45695374427129,-73.21422196016476
2025,September,21,805761,Colchester Avenue at Chase Street,Burlington,265,0.0014450157861158521,0.03937592867756315,44.486436,-73.186976
2025,September,21,815404,Edmunds,Burlington,48,2.617387084285317e-4,0.00713224368499257,44.475857265390026,-73.20756304519637
2025,September,21,815405,North Ave. at Woodbury (Hunt School),Burlington,369,0.0020121163210443374,0.054829123328380386,44.5118223,-73.2513535
2025,September,21,815406,HO Wheeler,Burlington,256,0.0013959397782855024,0.03803863298662704,44.48774619008058,-73.21388883915517
2025,September,21,815407,CP Smith Elementary School,Burlington,192,0.0010469548337141267,0.02852897473997028,44.51259996341931,-73.2420368935691
2025,September,21,815412,Raymond Pl,Burlington,1357,0.007399571402864949,0.20163447251114414,44.45016821350688,-73.21304296866504
2025,September,21,849122,King Street at Pine Street,Burlington,112,6.107236529999073e-4,0.01664190193164933,44.47462726277847,-73.21515011917177
2025,September,21,849473,Flynn School Circle,Burlington,138,7.524987867320287e-4,0.02050520059435364,44.51734811447099,-73.25961513417269
2025,September,86,2387294,Waterbury State Complex,Waterbury,21,1.1451068493748261e-4,0.006903353057199211,44.331774,-72.754829
2025,September,86,2562322,Downtown Transit Center,Burlington,458,0.0024974235095889066,0.15055884286653518,44.479731,-73.214298
2025,September,86,2574444,Montpelier Transit Center,Montpelier,710,0.003871551728838698,0.23339907955292571,44.2600159183554,-72.5796957353113
2025,September,86,4212452,Williston Park & Ride,Williston,25,1.363222439731936e-4,0.00821827744904668,44.4382869455902,-73.1176662802925
2025,September,86,805530,Williston Road at Sheraton Hotel,South Burlington,3,1.635866927678323e-5,9.861932938856016e-4,44.471703,-73.188163
2025,September,86,805550,Shelburne Road at Home Avenue,Burlington,43,2.3447425963389298e-4,0.01413543721236029,44.450357,-73.209121
2025,September,86,805595,Shelburne Road at Farrell Street,South Burlington,3,1.635866927678323e-5,9.861932938856016e-4,44.450421,-73.208905
2025,September,86,805727,Pine Street at Opposite Howard Street,Burlington,1,5.4528897589277436e-6,3.287310979618672e-4,44.46707,-73.215043
2025,September,86,805745,Pine Street at Locust Street,Burlington,1,5.4528897589277436e-6,3.287310979618672e-4,44.462799,-73.214615
2025,September,86,805746,Pine Street at Howard Street,Burlington,2,1.0905779517855487e-5,6.574621959237344e-4,44.467066,-73.214898
2025,September,86,805752,Pearl Street at Hungerford Terrace,Burlington,4,2.1811559035710974e-5,0.0013149243918474688,44.480581,-73.207105
2025,September,86,805754,Pearl Street at S Prospect Street (UHC),Burlington,23,1.2541646445533811e-4,0.007560815253122946,44.480731,-73.201381
2025,September,86,805756,Colchester Avenue at Fleming Museum,Burlington,1,5.4528897589277436e-6,3.287310979618672e-4,44.4805912625953,-73.1968665240963
2025,September,86,805757,UVM Medical Center,Burlington,707,0.0038551930595619147,0.2324128862590401,44.4786566641105,-73.1939696441803
2025,September,86,805946,Williston Road at Staples Plaza,South Burlington,34,1.853982518035433e-4,0.011176857330703484,44.471708,-73.188722
2025,September,86,806003,College Street at Pine Street,Burlington,2,1.0905779517855487e-5,6.574621959237344e-4,44.4769269935033,-73.2158524026283
2025,September,86,806020,National Life,Montpelier,168,9.160854794998609e-4,0.055226824457593686,44.255618,-72.584353
2025,September,86,806021,Richmond Park and Ride,Richmond,327,0.0017830949511693723,0.10749506903353057,44.42328,-73.008347
2025,September,86,806049,Department of Labor Park and Ride,Montpelier,216,0.0011778241879283927,0.07100591715976332,44.259262,-72.590637
2025,September,86,806136,S Main Street at People's United Bank,Waterbury,1,5.4528897589277436e-6,3.287310979618672e-4,44.335322,-72.753793
2025,September,86,806139,Waterbury State Complex,Waterbury,13,7.088756686606067e-5,0.004273504273504274,44.3310952,-72.7547115
2025,September,86,806179,Pine Street at Maple Street,Burlington,2,1.0905779517855487e-5,6.574621959237344e-4,44.473686,-73.215509
2025,September,86,806180,Flynn Avenue at Richardson Street,Burlington,6,3.271733855356646e-5,0.0019723865877712033,44.455277,-73.212695
2025,September,86,806284,Waterbury State Complex at Agency of Human Resources,Waterbury,2,1.0905779517855487e-5,6.574621959237344e-4,44.3322723,-72.7557993
2025,September,86,811180,Lakeside Avenue Park & Ride (PARC Lot),Burlington,1,5.4528897589277436e-6,3.287310979618672e-4,44.461,-73.216829
2025,September,86,811192,Waterbury Main Street Opposite Park Row,Waterbury,268,0.0014613744553926354,0.0880999342537804,44.3347102332508,-72.7533643036921
2025,September,96,2562322,Downtown Transit Center,Burlington,354,0.0019303229746604213,0.2361574382921948,44.479731,-73.214298
2025,September,96,2562351,Downtown Transit Center - Spot S,Burlington,1,5.4528897589277436e-6,6.6711140760507e-4,44.4793038996152,-73.2146845482123
2025,September,96,2574545,Creek Farm Plaza,Colchester,34,1.853982518035433e-4,0.02268178785857238,44.551422,-73.16359
2025,September,96,4255696,Saint Albans Park and Ride,St. Albans,151,8.233863535980893e-4,0.10073382254836558,44.804924,-73.069639
2025,September,96,805621,Main Street at Platt Street,Winooski,17,9.269912590177165e-5,0.01134089392928619,44.493705,-73.186457
2025,September,96,805752,Pearl Street at Hungerford Terrace,Burlington,33,1.7994536204461555e-4,0.022014676450967312,44.480581,-73.207105
2025,September,96,805754,Pearl Street at S Prospect Street (UHC),Burlington,26,1.4177513373212134e-4,0.01734489659773182,44.480731,-73.201381
2025,September,96,805757,UVM Medical Center,Burlington,236,0.0012868819831069475,0.15743829219479652,44.4786566641105,-73.1939696441803
2025,September,96,805763,Winooski Falls/Champlain Mill,Winooski,37,2.0175692108032652e-4,0.024683122081387593,44.490191,-73.184595
2025,September,96,805825,Pearl Street at N. Prospect Street,Burlington,2,1.0905779517855487e-5,0.00133422281521014,44.480722,-73.200124
2025,September,96,806051,Collins-Perley Park & Ride,St. Albans,16,8.72462361428439e-5,0.01067378252168112,44.793626,-73.0752649
2025,September,96,806052,Chimney Corners Park & Ride,Colchester,53,2.8900315722317043e-4,0.035356904603068715,44.595,-73.16538
2025,September,96,806053,Georgia Park & Ride,Georgia,63,3.4353205481244784e-4,0.042028018679119414,44.6988434,-73.1056939
2025,September,96,806127,Milton Town Office Park & Ride,Milton,171,9.324441487766442e-4,0.11407605070046697,44.618332,-73.124948
2025,September,96,806165,Severance Corners,Colchester,10,5.452889758927744e-5,0.0066711140760507,44.5282694,-73.1747521
2025,September,96,806169,Water Tower Hill/Albany College of Pharmacy and Health Sciences,Colchester,10,5.452889758927744e-5,0.0066711140760507,44.509066,-73.185039
2025,September,96,806188,S Main Street at New Street,St. Albans,3,1.635866927678323e-5,0.0020013342228152103,44.806083,-73.085288
2025,September,96,806189,South Main Street at St. Albans Police Department,St. Albans,10,5.452889758927744e-5,0.0066711140760507,44.803963,-73.086992
2025,September,96,806191,Main Street at Opposite Platt Street,Winooski,2,1.0905779517855487e-5,0.00133422281521014,44.494198,-73.186574
2025,September,96,806193,S Main Street at Upper Gilman Street,St. Albans,7,3.8170228312494204e-5,0.004669779853235491,44.80425,-73.086534
2025,September,96,806195,N Main Street at Bank Street,St. Albans,129,7.034227789016789e-4,0.08605737158105403,44.812436,-73.08302
2025,September,96,806397,NW Medical Center,St. Albans,9,4.907600783034969e-5,0.00600400266844563,44.806688981065676,-73.07183041100296
2025,September,96,809015,N. Main Street at Opposite Taylor Park,St. Albans,14,7.634045662498841e-5,0.009339559706470981,44.811499,-73.083455
2025,September,96,847926,Birchwood Park,Milton,111,6.052707632409795e-4,0.07404936624416278,44.633361,-73.150694
2025,September,756,2562322,Downtown Transit Center,Burlington,135,7.361401174552454e-4,0.5094339622641509,44.479731,-73.214298
2025,September,756,4254458,Queen City Park Rd. at 733 Queen City Park Rd.,South Burlington,7,3.8170228312494204e-5,0.026415094339622643,44.4450849725083,-73.21206249941329
2025,September,756,805484,S. Winooski Avenue at Bank Street,Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.478387,-73.211225
2025,September,756,805595,Shelburne Road at Farrell Street,South Burlington,55,2.999089367410259e-4,0.20754716981132076,44.450421,-73.208905
2025,September,756,805596,Shelburne Road at Hadley Road,South Burlington,8,4.362311807142195e-5,0.03018867924528302,44.452346,-73.208731
2025,September,756,805597,Shelburne Road at Proctor Avenue,South Burlington,2,1.0905779517855487e-5,0.007547169811320755,44.4549625141176,-73.2084395754862
2025,September,756,805598,Shelburne Road at Kinney Drugs,Burlington,5,2.726444879463872e-5,0.018867924528301886,44.456778,-73.208325
2025,September,756,805599,Shelburne Road at Clymer Street,Burlington,2,1.0905779517855487e-5,0.007547169811320755,44.458365,-73.208201
2025,September,756,805600,Shelburne Road at Adams Court,Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.4615,-73.20788
2025,September,756,805602,S Union Street at Howard Street,Burlington,2,1.0905779517855487e-5,0.007547169811320755,44.4672,-73.20783
2025,September,756,805604,S Union Street at Spruce Street,Burlington,6,3.271733855356646e-5,0.022641509433962263,44.470452,-73.208604
2025,September,756,805664,Maple Street at Church Street,Burlington,3,1.635866927678323e-5,0.011320754716981131,44.473771,-73.212224
2025,September,756,805665,Maple Street at St Paul Street,Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.473688,-73.213657
2025,September,756,805724,Opposite 230 St Paul Street,Burlington,6,3.271733855356646e-5,0.022641509433962263,44.4725758663786,-73.21387942650665
2025,September,756,805725,Kilburn Street at Pine Street,Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.471083,-73.215057
2025,September,756,805727,Pine Street at Opposite Howard Street,Burlington,4,2.1811559035710974e-5,0.01509433962264151,44.46707,-73.215043
2025,September,756,805728,Pine Street at Burlington Electric Dept.,Burlington,5,2.726444879463872e-5,0.018867924528301886,44.463529,-73.214778
2025,September,756,805731,Howard Center,Burlington,4,2.1811559035710974e-5,0.01509433962264151,44.45587805178482,-73.21433236507835
2025,September,756,805733,Pine Street at Home Avenue,Burlington,6,3.271733855356646e-5,0.022641509433962263,44.451123,-73.214484
2025,September,756,805734,Green Mountain Transit Office,Burlington,4,2.1811559035710974e-5,0.01509433962264151,44.450385,-73.219485
2025,September,756,805736,Queen City Park Road at Opposite Pine Street,South Burlington,5,2.726444879463872e-5,0.018867924528301886,44.446265,-73.215134
2025,September,756,805911,Shelburne Road at Alfred Street,Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.459642,-73.20808
2025,September,756,805918,Pine Street at Lakeside Avenue (Cumberland Farms),Burlington,1,5.4528897589277436e-6,0.0037735849056603774,44.460789,-73.214604
2025,September,778,2530430,Northgate,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.52018353173355,-73.26474424075396
2025,September,778,2556011,N Champlain Street and Peru Street,Burlington,13,7.088756686606067e-5,0.025490196078431372,44.48262463352549,-73.21751852446796
2025,September,778,2562322,Downtown Transit Center,Burlington,175,9.542557078123552e-4,0.3431372549019608,44.479731,-73.214298
2025,September,778,805648,N Union Street at N Winooski Avenue,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.4861,-73.20968
2025,September,778,805649,N Winooski Avenue at Archibald Street,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.48767,-73.2081
2025,September,778,805650,Archibald Street at N Willard Street,Burlington,4,2.1811559035710974e-5,0.00784313725490196,44.488026,-73.206167
2025,September,778,805653,N Prospect Street at Pearl Street,Burlington,10,5.452889758927744e-5,0.0196078431372549,44.48102,-73.20082
2025,September,778,805671,North Street at Blodgett Street,Burlington,8,4.362311807142195e-5,0.01568627450980392,44.48448,-73.22113
2025,September,778,805672,North Avenue at Strong Street,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.48555,-73.22318
2025,September,778,805673,North Avenue at Washington Street,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.48783,-73.22497
2025,September,778,805675,North Ave at Opposite Cambrian Rise,Burlington,7,3.8170228312494204e-5,0.013725490196078431,44.490374789966715,-73.22694498290925
2025,September,778,805676,North Avenue at Opposite Lakeview Cem.,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.49305,-73.22907
2025,September,778,805677,Opposite Burlington High School,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.497347,-73.232414
2025,September,778,805681,North Avenue at Rite Aid,Burlington,6,3.271733855356646e-5,0.011764705882352941,44.50468,-73.24163
2025,September,778,805682,Opposite Ethan Allen Shopping Center,Burlington,17,9.269912590177165e-5,0.03333333333333333,44.50669307103158,-73.24436667857378
2025,September,778,805683,North Avenue at Poirier Place,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.508373,-73.2467
2025,September,778,805684,North Avenue at Heineberg Road,Burlington,4,2.1811559035710974e-5,0.00784313725490196,44.509442,-73.248161
2025,September,778,805685,North Avenue at Gosse Court,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.51062,-73.24977
2025,September,778,805687,North Avenue at Edgemoor Drive,Burlington,5,2.726444879463872e-5,0.00980392156862745,44.51292,-73.25287
2025,September,778,805688,North Avenue at Cayuga Court,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.51372,-73.25393
2025,September,778,805689,North Avenue at Birch Court,Burlington,6,3.271733855356646e-5,0.011764705882352941,44.51433,-73.25475
2025,September,778,805690,North Avenue at Franklin Sq.,Burlington,9,4.907600783034969e-5,0.01764705882352941,44.515150248912775,-73.25586414915972
2025,September,778,805695,North Avenue at Northgate Road,Burlington,33,1.7994536204461555e-4,0.06470588235294118,44.52059866074774,-73.26343139125463
2025,September,778,805696,North Avenue at Opposite Algird Street,Burlington,17,9.269912590177165e-5,0.03333333333333333,44.51935,-73.26173
2025,September,778,805697,North Avenue at Browe Court,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.51855,-73.26067
2025,September,778,805698,North Avenue at Starr Farm Road,Burlington,12,6.543467710713292e-5,0.023529411764705882,44.5172,-73.25882
2025,September,778,805699,North Avenue at Loaldo Drive,Burlington,3,1.635866927678323e-5,0.0058823529411764705,44.51486646173666,-73.25575626842328
2025,September,778,805700,North Avenue at Cross Parkway,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.51327591364524,-73.2535893886282
2025,September,778,805701,North Avenue at Staniford Road,Burlington,3,1.635866927678323e-5,0.0058823529411764705,44.512482637184064,-73.25249088947282
2025,September,778,805702,North Avenue at Woodbury Road,Burlington,9,4.907600783034969e-5,0.01764705882352941,44.51177,-73.2515
2025,September,778,805703,North Avenue at Dodds Court,Burlington,4,2.1811559035710974e-5,0.00784313725490196,44.510541541785194,-73.24989447764318
2025,September,778,805704,North Avenue at Shore Road,Burlington,9,4.907600783034969e-5,0.01764705882352941,44.509482,-73.248476
2025,September,778,805705,North Avenue at Dept. Motor Vehicles,Burlington,5,2.726444879463872e-5,0.00980392156862745,44.508268,-73.246789
2025,September,778,805706,Ethan Allen Shopping Center,Burlington,21,1.1451068493748261e-4,0.041176470588235294,44.506523,-73.244415
2025,September,778,805707,North Avenue at Lakewood Parkway,Burlington,18,9.815201566069939e-5,0.03529411764705882,44.504869,-73.242206
2025,September,778,805708,North Avenue at Killarney Drive,Burlington,6,3.271733855356646e-5,0.011764705882352941,44.503349,-73.240156
2025,September,778,805709,North Avenue at Oppostie Saratoga Ave. (Elk's Lodge),Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.50261,-73.239132
2025,September,778,805710,North Avenue at Route 127,Burlington,5,2.726444879463872e-5,0.00980392156862745,44.501077,-73.237206
2025,September,778,805711,Burlington High School,Burlington,24,1.3086935421426584e-4,0.047058823529411764,44.497539,-73.232767
2025,September,778,805713,North Ave at Cambrian Rise,Burlington,7,3.8170228312494204e-5,0.013725490196078431,44.48977976148372,-73.22669459131767
2025,September,778,805715,North Avenue at Berry Street,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.487623,-73.224958
2025,September,778,805717,North Avenue at Canfield Street,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.48527,-73.2231
2025,September,778,805826,Pearl Street at N. Williams Street,Burlington,5,2.726444879463872e-5,0.00980392156862745,44.480754,-73.203485
2025,September,778,805829,Pearl Street at N Union Street,Burlington,4,2.1811559035710974e-5,0.00784313725490196,44.480617,-73.209172
2025,September,778,805880,North Avenue at Green Acres Drive,Burlington,6,3.271733855356646e-5,0.011764705882352941,44.51383554132112,-73.25433910719357
2025,September,778,805951,N Union Street at North Street,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.48458,-73.20957
2025,September,778,805953,North Avenue at Barley Road,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.51807,-73.25985
2025,September,778,805954,Pearl Street at N Winooski Avenue,Burlington,4,2.1811559035710974e-5,0.00784313725490196,44.48046,-73.21053
2025,September,778,805956,North Avenue at Tracy Drive,Burlington,8,4.362311807142195e-5,0.01568627450980392,44.5159084205904,-73.25714573796444
2025,September,778,805993,North Avenue at Lakeview Cemetery,Burlington,7,3.8170228312494204e-5,0.013725490196078431,44.492721535987414,-73.22897998070101
2025,September,778,806029,Fern Hill,Burlington,7,3.8170228312494204e-5,0.013725490196078431,44.48710922696219,-73.20080938773157
2025,September,778,806071,North Avenue at N of Institute Road,Burlington,2,1.0905779517855487e-5,0.00392156862745098,44.4988638777257,-73.23408881833916
2025,September,778,809080,Wilson Street at Mansfield Avenue,Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.48424930916993,-73.19957470484405
2025,September,778,809081,Fern Hill (Main Road),Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.486947130695434,-73.2018151365321
2025,September,778,815405,North Ave. at Woodbury (Hunt School),Burlington,1,5.4528897589277436e-6,0.00196078431372549,44.5118223,-73.2513535
2025,October,1,2530427,Williston Road at Mills Avenue,South Burlington,66,3.413339953144152e-4,0.0012058538724352768,44.46454655929074,-73.1600798058771
2025,October,1,2562322,Downtown Transit Center,Burlington,9919,0.05129836211399521,0.1812252206164471,44.479731,-73.214298
2025,October,1,4255578,South Burlington City Center,South Burlington,1712,0.00885399696936786,0.03127911863044233,44.465916,-73.178304
2025,October,1,4255702,Hinesburg Road at Williston Road,South Burlington,374,0.0019342259734483524,0.006833171943799901,44.465742,-73.171047
2025,October,1,805484,S. Winooski Avenue at Bank Street,Burlington,2809,0.014527381709669579,0.051321871631374125,44.478387,-73.211225
2025,October,1,805485,Main Street at S. Winooski,Burlington,1295,0.006697386726244964,0.023660314618237626,44.475929,-73.21056
2025,October,1,805486,Main Street at S. Union Street,Burlington,1217,0.006293992004509746,0.022235214587177754,44.47603,-73.20863
2025,October,1,805487,Main Street at S. Willard Street,Burlington,1069,0.005528576378653179,0.01953117863080774,44.476129,-73.205639
2025,October,1,805488,Main Street at S. Prospect Street,Burlington,564,0.0029168541417777297,0.010304569455356,44.476288,-73.200853
2025,October,1,805490,University Heights,Burlington,9565,0.04946757068458153,0.17475745893702155,44.474407,-73.194645
2025,October,1,805491,Dorset Street at Williston Road,South Burlington,667,0.0034495420435562865,0.012186432316883782,44.46822,-73.18168
2025,October,1,805492,Dorset Street at Peoples United Bank,South Burlington,1285,0.0066456694542276285,0.023477609486050464,44.46717,-73.18152
2025,October,1,805493,University Mall,South Burlington,2675,0.013834370264637281,0.04887362286006614,44.464155,-73.183593
2025,October,1,805500,Williston Road at Heath Street,South Burlington,22,1.1377799843813838e-4,4.019512908117589e-4,44.46633,-73.1689
2025,October,1,805501,Williston Road at Davis Parkway,South Burlington,19,9.826281683293769e-5,3.4713975115561e-4,44.46617,-73.16793
