year,month,fare_funding_source,count,pct
2026,7,Agency,2304,0.020644791311983657
2026,7,Fare,68347,0.612417340191036
2026,7,Fare Cap,13309,0.11925413523055142
2026,7,Partner,27642,0.24768373326642892
