year,month,route,stop_id,stop_name,municipality,total_boardings,pct_total_boardings,pct_route_boardings,latitude,longitude
2026,July,1,805947,Dorset Street at Blue Mall,South Burlington,701,0.006563117340299038,0.02854002117091442,44.46448,-73.18078
2026,July,1,805960,Williston Road at Kennedy Drive,South Burlington,45,4.213128107181979e-4,0.001832098363325462,44.46303,-73.15443
2026,July,1,805964,Marshall Avenue at Trader Lane,Williston,384,0.0035952026514619556,0.01563390603371061,44.44518,-73.1158
2026,July,1,805973,Marshall Avenue at Hannafords,Williston,20,1.8725013809697686e-4,8.14265939255761e-4,44.445047,-73.114986
2026,July,1,805974,Walmart,Williston,1720,0.01610351187634001,0.07002687077599544,44.442322707648174,-73.12123792821498
2026,July,1,805975,Williston Road at HoHum Motel,South Burlington,190,0.00177887631192128,0.007735526422929729,44.464255,-73.158906
2026,July,1,805976,Williston Road at Thrifty,South Burlington,357,0.0033424149650310366,0.014534647015715333,44.46355,-73.1558
2026,July,1,805977,Williston Road at Victory Drive,South Burlington,66,6.179254557200236e-4,0.002687077599544011,44.465096,-73.162601
2026,July,1,805978,Williston Road at Pillsbury Manor,South Burlington,47,4.400378245278956e-4,0.0019135249572510382,44.465579,-73.164727
2026,July,1,805996,Williston Road at Helena Drive,Williston,498,0.0046625284386147235,0.020275221887468445,44.45038,-73.11262
2026,July,1,805997,Williston Road at Blair Park Road,Williston,466,0.004362928217659561,0.01897239638465923,44.45255,-73.11755
2026,July,1,806011,Cherry Street at Opposite 3 Cathedral Square,Burlington,1,9.362506904848842e-6,4.071329696278805e-5,44.479106,-73.217703
2026,July,1,806043,Marshall Avenue at Gardeners Supply,Williston,2,1.8725013809697683e-5,8.14265939255761e-5,44.44588,-73.11962
2026,July,1,806045,Williston Road at Williston Liquidation Center,Williston,89,8.33263114531547e-4,0.003623483429688136,44.45728,-73.12797
2026,July,1,806064,Williston Road at Aviation Avenue,South Burlington,38,3.55775262384256e-4,0.0015471052845859457,44.46058,-73.14902
2026,July,1,806069,University Mall at Sears,South Burlington,487,0.004559540862661386,0.019827375620877778,44.463197,-73.18201
2026,July,1,806078,Williston Road at VT Tire,South Burlington,14,1.310750966678838e-4,5.699861574790326e-4,44.462,-73.15225
2026,July,1,806079,Williston Road at Ace Hardware,South Burlington,7,6.55375483339419e-5,2.849930787395163e-4,44.46055,-73.1492
2026,July,1,806080,Williston Road at Talent Skate Park,South Burlington,10,9.362506904848843e-5,4.071329696278805e-4,44.45882,-73.14568
2026,July,1,806081,Williston Road at Shunpike Road,South Burlington,4,3.7450027619395366e-5,1.628531878511522e-4,44.45842,-73.1429
2026,July,1,806082,Williston Road at Engineers Drive,Williston,12,1.1235008285818611e-4,4.885595635534566e-4,44.4582,-73.1327
2026,July,1,806083,Williston Road at Commerce Street,Williston,9,8.426256214363958e-5,3.664196726650924e-4,44.45337,-73.11968
2026,July,1,806084,Williston Road at Harvest Lane,Williston,19,1.77887631192128e-4,7.735526422929729e-4,44.4521,-73.11688
2026,July,1,806085,Williston Road at VT 2A,Williston,26,2.434251795260699e-4,0.0010585457210324893,44.45023,-73.11262
2026,July,1,806086,VT 2A at Key Bank,Williston,12,1.1235008285818611e-4,4.885595635534566e-4,44.44872,-73.11095
2026,July,1,806087,VT 2A at Wright Avenue,Williston,16,1.4980011047758147e-4,6.514127514046088e-4,44.44722,-73.11105
2026,July,1,806088,VT 2A at Marshall Avenue (Ponderosa),Williston,28,2.621501933357676e-4,0.0011399723149580652,44.444733,-73.112287
2026,July,1,806096,VT 2A at Connor Way,Williston,1006,0.009418681946277936,0.04095757674456477,44.446816,-73.110949
2026,July,1,806112,Williston Road at Miller Lane,Williston,114,0.001067325787152768,0.004641315853757837,44.45833,-73.13283
2026,July,1,806113,Williston Rd. at Valley Rd,South Burlington,148,0.0013856510219176286,0.006025567950492631,44.45853,-73.142534
2026,July,1,806114,Williston Road at Contact Communication,South Burlington,48,4.4940033143274445e-4,0.0019542382542138263,44.45962,-73.14707
2026,July,1,806115,Williston Road at Kennedy Drive,South Burlington,46,4.306753176230467e-4,0.0018728116602882501,44.462212,-73.152297
2026,July,1,806116,Williston Road at Stone House Commons,South Burlington,51,4.7748785214729095e-4,0.0020763781451021905,44.466486,-73.168721
2026,July,2,2562322,Downtown Transit Center,Burlington,5627,0.052682826353584435,0.24900433666696167,44.479731,-73.214298
2026,July,2,4209790,E Allen Street at Hillside Park,Winooski,189,0.0017695138050164312,0.008363571997521904,44.4930287162322,-73.1758636133916
2026,July,2,4260034,146 Colchester Avenue,Burlington,15,1.4043760357273263e-4,6.637755553588813e-4,44.48161,-73.194267
2026,July,2,805752,Pearl Street at Hungerford Terrace,Burlington,377,0.0035296651031280135,0.016682892291353217,44.480581,-73.207105
2026,July,2,805753,Pearl Street at S. Willard Street,Burlington,228,0.002134651574305536,0.010089388441454995,44.480612,-73.205833
2026,July,2,805754,Pearl Street at S Prospect Street (UHC),Burlington,158,0.001479276090966117,0.00699176918311355,44.480731,-73.201381
2026,July,2,805755,Colchester Avenue at Mansfield House,Burlington,129,0.0012077633907255007,0.005708469776086379,44.480579,-73.198914
2026,July,2,805756,Colchester Avenue at Fleming Museum,Burlington,73,6.834630040539655e-4,0.0032303743694132225,44.4805912625953,-73.1968665240963
2026,July,2,805757,UVM Medical Center,Burlington,2815,0.026355456937149493,0.12456854588901672,44.4786566641105,-73.1939696441803
2026,July,2,805758,Colchester Avenue at Latham Court,Burlington,41,3.8386278309880255e-4,0.0018143198513142756,44.482512,-73.191938
2026,July,2,805759,Colchester Avenue at Thibault Parkway,Burlington,39,3.6513776928910483e-4,0.0017258164439330915,44.483129,-73.190514
2026,July,2,805760,Colchester Avenue at 339,Burlington,20,1.8725013809697686e-4,8.850340738118418e-4,44.484018,-73.188415
2026,July,2,805761,Colchester Avenue at Chase Street,Burlington,26,2.434251795260699e-4,0.0011505442959553942,44.486436,-73.186976
2026,July,2,805762,Colchester Avenue at Barrett Street,Burlington,49,4.587628383375933e-4,0.0021683334808390124,44.487802,-73.186696
2026,July,2,805763,Winooski Falls/Champlain Mill,Winooski,398,0.0037262777481298394,0.01761217806885565,44.490191,-73.184595
2026,July,2,805765,College Parkway at Opposite Florida Avenue,Colchester,23,2.1533765881152336e-4,0.001017789184883618,44.493226,-73.170992
2026,July,2,805766,Saint Michael's College,Colchester,46,4.306753176230467e-4,0.002035578369767236,44.493011,-73.167889
2026,July,2,805767,College Parkway at Lime Kiln Road,Colchester,40,3.745002761939537e-4,0.0017700681476236835,44.492695,-73.163626
2026,July,2,805768,College Parkway at Fanny Allen Hospital,Colchester,226,0.0021159265604958383,0.010000885034073813,44.497364,-73.158333
2026,July,2,805769,Ethan Allen Avenue at University Lane,Colchester,58,5.430254004812329e-4,0.002566598814054341,44.502994,-73.151287
2026,July,2,805770,Ethan Allen Avenue at Catamount Lane,Colchester,62,5.804754281006282e-4,0.0027436056288167093,44.503446,-73.150975
2026,July,2,805771,Ethan Allen Avenue at VT Public TV,Colchester,81,7.583630592927562e-4,0.003584387998937959,44.50475,-73.149892
2026,July,2,805775,Ethan Allen Avenue at Opposite Green Mt. Nursing,Essex,75,7.021880178636632e-4,0.0033188777767944066,44.506784,-73.145364
2026,July,2,805776,Ethan Allen Avenue at Essex Avenue (Bld. #310),Essex,37,3.4641275547940716e-4,0.0016373130365519072,44.50543,-73.143241
2026,July,2,805777,Pearl Street at West Street Extension,Essex Junction,27,2.5278768643091876e-4,0.0011947959996459864,44.49952282479167,-73.13062824322117
2026,July,2,805778,Pearl Street at Opposite Complex 159,Essex Junction,18,1.6852512428727916e-4,7.965306664306576e-4,44.497858,-73.127775
2026,July,2,805779,Pearl Street at Opposite Willey's Court,Essex Junction,8,7.490005523879073e-5,3.5401362952473673e-4,44.4968059911076,-73.1254138552707
2026,July,2,805780,Pearl Street at KFC,Essex Junction,8,7.490005523879073e-5,3.5401362952473673e-4,44.496383,-73.124482
2026,July,2,805781,Pearl Street at Capital Lincoln,Essex Junction,68,6.366504695297213e-4,0.003009115850960262,44.495081,-73.121634
2026,July,2,805782,Pearl Street at Roscoe Court (Shopping Center),Essex Junction,41,3.8386278309880255e-4,0.0018143198513142756,44.494046,-73.119419
2026,July,2,805783,Pearl Street at Merchants Bank,Essex Junction,12,1.1235008285818611e-4,5.31020444287105e-4,44.492685,-73.11657
2026,July,2,805792,Amtrak,Essex Junction,1370,0.012826634459642914,0.06062483405611116,44.492655,-73.110355
2026,July,2,805793,Lincoln Street at Brownell Library,Essex Junction,425,0.003979065434560758,0.01880697406850164,44.49122,-73.11107
2026,July,2,805794,Pearl Street at Summit Street,Essex Junction,52,4.868503590521398e-4,0.0023010885919107884,44.492274,-73.1155
2026,July,2,805795,Pearl Street at Hillcrest Road (Jiffy Lube),Essex Junction,111,0.0010392382664382216,0.004911939109655722,44.493225,-73.117389
2026,July,2,805796,Pearl Street at Essex Junction Shopping Center.,Essex Junction,549,0.005140016290762014,0.024294185326135056,44.494521,-73.120046
2026,July,2,805797,Pearl Street at Gate A Fairgrounds,Essex Junction,488,0.004568903369566235,0.02159483140100894,44.4956,-73.122406
2026,July,2,805798,Pearl Street at Willey's Court,Essex Junction,153,0.001432463556441873,0.006770510664660589,44.49691,-73.125335
2026,July,2,805799,Pearl Street at Complex 159,Essex Junction,77,7.209130316733609e-4,0.0034073811841755907,44.497953,-73.127588
2026,July,2,805800,Pearl Street at West Street (U-Turn),Essex Junction,92,8.613506352460935e-4,0.004071156739534472,44.499922,-73.130796
2026,July,2,805801,Pearl Street at 197 Pearl Inc.,Essex Junction,91,8.519881283412447e-4,0.00402690503584388,44.50076,-73.132168
2026,July,2,805802,Pearl Street at Contois Music,Essex Junction,53,4.962128659569886e-4,0.0023453402956013806,44.501798,-73.133839
2026,July,2,805803,Pearl Street at 241 Pearl Apartments,Essex Junction,91,8.519881283412447e-4,0.00402690503584388,44.502877,-73.135618
2026,July,2,805804,Pearl Street at Susie Wilson Road,Essex,433,0.004053965489799549,0.019160987698026374,44.504157,-73.139286
2026,July,2,805805,Ethan Allen Avenue at Laurette Drive,Essex,210,0.001966126450018257,0.009292857775024338,44.504828,-73.142164
2026,July,2,805806,Ethan Allen Avenue at Green Mtn. Nursing,Colchester,108,0.001011150745723675,0.004779183998583946,44.506969,-73.145567
2026,July,2,805808,Ethan Allen Avenue at Sloane Hall,Colchester,67,6.272879626248724e-4,0.0029648641472696698,44.50465687088816,-73.15017664095814
2026,July,2,805809,Ethan Allen Avenue at Catamount Lane,Colchester,183,0.0017133387635873381,0.008098061775378352,44.504317,-73.150454
2026,July,2,805810,Ethan Allen Avenue at Barnes Avenue,Colchester,392,0.0036701027067007463,0.0173466678467121,44.502712,-73.15154
2026,July,2,805811,College Parkway at Cumberland Farms,Colchester,220,0.002059751519066745,0.009735374811930259,44.497571,-73.158398
2026,July,2,805812,College Parkway at Johnson Avenue,Colchester,257,0.0024061642745461524,0.011372687848482166,44.496917,-73.15976
2026,July,2,805813,College Parkway at Campus Rd. (Saint Mikes East Entrance),Colchester,381,0.003567115130747409,0.016859899106115586,44.4948981253552,-73.1618200255496
2026,July,2,805814,Saint Michael's College,Colchester,155,0.0014511885702515705,0.006859014072041774,44.49346454402722,-73.16288269076387
2026,July,2,805815,College Parkway at Campus Rd. (Saint Mikes West Entrance),Colchester,217,0.0020316639983521986,0.009602619700858484,44.493114,-73.166998
2026,July,2,805816,College Parkway at Florida Avenue,Colchester,142,0.0013294759804885355,0.006283741924064077,44.493376,-73.171038
2026,July,2,805817,E Allen Street at Dion Street,Winooski,282,0.0026402269471673735,0.012478980440746969,44.4932242751315,-73.1756392046093
2026,July,2,805819,Spinner Place/ Champlain Mill,Winooski,1497,0.014015672836558716,0.06624480042481636,44.4903075657594,-73.1848931831459
2026,July,2,805820,Colchester Avenue at Barrett Street,Burlington,306,0.002864927112883746,0.013541021329321178,44.48766,-73.186825
2026,July,2,805821,Colchester Avenue at Opposite Chase Street,Burlington,220,0.002059751519066745,0.009735374811930259,44.486574,-73.187045
2026,July,2,805822,Colchester Avenue at Nash Place,Burlington,68,6.366504695297213e-4,0.003009115850960262,44.483724,-73.189341
2026,July,2,805823,Colchester Avenue at UVM Trinty Campus,Burlington,43,4.025877969085002e-4,0.0019028232586954597,44.482849,-73.191372
2026,July,2,805824,Colchester Avenue at Mansfield Avenue,Burlington,114,0.001067325787152768,0.005044694220727498,44.480697,-73.198467
2026,July,2,805825,Pearl Street at N. Prospect Street,Burlington,81,7.583630592927562e-4,0.003584387998937959,44.480722,-73.200124
2026,July,2,805826,Pearl Street at N. Williams Street,Burlington,47,4.400378245278956e-4,0.0020798300734578283,44.480754,-73.203485
2026,July,2,805827,Pearl Street at N. Willard Street,Burlington,22,2.0597515190667453e-4,9.73537481193026e-4,44.480709,-73.205423
2026,July,2,805828,Pearl Street at Greene Street,Burlington,7,6.55375483339419e-5,3.097619258341446e-4,44.480637,-73.207642
2026,July,2,805829,Pearl Street at N Union Street,Burlington,17,1.5916261738243033e-4,7.522789627400655e-4,44.480617,-73.209172
2026,July,2,805886,Pearl Street at Hillcrest Road,Essex Junction,37,3.4641275547940716e-4,0.0016373130365519072,44.49273,-73.116386
2026,July,2,805954,Pearl Street at N Winooski Avenue,Burlington,925,0.00866031888698518,0.04093282591379768,44.48046,-73.21053
2026,July,2,805957,Global Foundries,Essex Junction,83,7.770880731024539e-4,0.0036728914063191434,44.478208,-73.100918
2026,July,2,806001,Colchester Avenue at VAS Clinic,Burlington,116,0.0010860508009624657,0.005133197628108682,44.480738,-73.197324
2026,July,2,806013,College Parkway at Camp Johnson,Colchester,113,0.0010579632802479191,0.005000442517036906,44.49880348515874,-73.1559835326247
2026,July,2,806027,Fort Ethan Allen/Elly-Long Music Building,Colchester,191,0.0017882388188261288,0.008452075404903088,44.505446,-73.149362
2026,July,2,806031,Abenaki Way at CCV,Winooski,393,0.003679465213605595,0.01739091955040269,44.4914,-73.18188
2026,July,2,806048,Ethan Allen Avenue at Winooski Road (#310),Essex,115,0.001076688294057617,0.00508894592441809,44.5056706154035,-73.143589963389
2026,July,2,806067,E Allen Street at Gadues Dry Cleaning,Winooski,334,0.0031270773062195135,0.014780069032657757,44.492057,-73.180731
2026,July,2,806068,Abenaki Way at Opposite CCV,Winooski,183,0.0017133387635873381,0.008098061775378352,44.49057554288402,-73.18206826541565
2026,July,2,806130,Ethan Allen Avenue at Rt. 15,Essex,73,6.834630040539655e-4,0.0032303743694132225,44.504827,-73.142277000000007
