year,month,route,stop_id,stop_name,total_boardings,latitude,longitude
2025,October,7,805717,North Avenue at Canfield Street,71,44.48527,-73.2231
2025,October,7,805718,North Street at Front Street,78,44.484442,-73.220842
2025,October,7,805719,North Street at N. Champlain Street,41,44.4845449143604,-73.21810361126342
2025,October,7,805720,North Street at Murray Street,67,44.48462,-73.216134
2025,October,7,805721,North Street at Elmwood Avenue,40,44.484724,-73.213421
2025,October,7,805722,No. Winooski Avenue at Grant Street,33,44.48238,-73.21138
2025,October,7,805879,North Avenue at Algird Street,191,44.51945,-73.26172
2025,October,7,805880,North Avenue at Green Acres Drive,134,44.51383554132112,-73.25433910719357
2025,October,7,805881,North Street at N. Winooski Avenue,78,44.484763,-73.21159
2025,October,7,805949,N Union Street at Pearl Street,568,44.48083,-73.2093
2025,October,7,805950,N Union Street at Loomis Street,197,44.48292,-73.20945
2025,October,7,805951,N Union Street at North Street,99,44.48458,-73.20957
2025,October,7,805952,North Street at N Winooski Avenue,157,44.48485,-73.21115
2025,October,7,805953,North Avenue at Barley Road,213,44.51807,-73.25985
2025,October,7,805954,Pearl Street at N Winooski Avenue,309,44.48046,-73.21053
2025,October,7,805955,Burlington High School Circle,23,44.4973299,-73.233234
2025,October,7,805956,North Avenue at Tracy Drive,631,44.5159084205904,-73.25714573796444
2025,October,7,805993,North Avenue at Lakeview Cemetery,74,44.492721535987414,-73.22897998070101
2025,October,7,805994,North Street at Park Street,83,44.484472,-73.21905
2025,October,7,806009,Heineberg Housing,102,44.5107483,-73.246847
2025,October,7,806071,North Avenue at N of Institute Road,44,44.4988638777257,-73.23408881833916
2025,October,8,2556011,N Champlain Street and Peru Street,103,44.48262463352549,-73.21751852446796
2025,October,8,2562322,Downtown Transit Center,758,44.479731,-73.214298
2025,October,8,805537,Battery Street at College Street,23,44.4766,-73.21867
2025,October,8,805538,Battery Street at Cherry Street,3,44.47899973630009,-73.21883190406265
2025,October,8,805647,Pearl Street at N. Champlain Street,36,44.4804,-73.21682
2025,October,8,805648,N Union Street at N Winooski Avenue,138,44.4861,-73.20968
2025,October,8,805649,N Winooski Avenue at Archibald Street,137,44.48767,-73.2081
2025,October,8,805650,Archibald Street at N Willard Street,125,44.488026,-73.206167
2025,October,8,805651,Archibald Street at N Prospect Street,24,44.4877,-73.20227
2025,October,8,805652,N Prospect Street at Colonial Square,31,44.48697,-73.20195
2025,October,8,805653,N Prospect Street at Pearl Street,45,44.48102,-73.20082
2025,October,8,805654,UHC Main Lobby,61,44.4793798194986,-73.2006045824597
2025,October,8,805655,UVM Waterman Building,242,44.478071432337174,-73.20062330888942
2025,October,8,805656,S Prospect Street at Maple Street,81,44.47423,-73.200632
2025,October,8,805660,Maple Street at South Willard Street,58,44.474047415860184,-73.20512136998575
2025,October,8,805662,Maple Street at S. Union Street,9,44.473884,-73.20868
2025,October,8,805663,Maple Street at S. Winooski Avenue,18,44.47383,-73.210641
2025,October,8,805664,Maple Street at Church Street,34,44.473771,-73.212224
2025,October,8,805665,Maple Street at St Paul Street,16,44.473688,-73.213657
2025,October,8,805666,Maple Street at Pine Street,23,44.473622,-73.21523
2025,October,8,805667,Maple Street at Battery St,29,44.473558,-73.217914
2025,October,8,805668,Battery Street at King Street,10,44.474485,-73.218508
2025,October,8,805720,North Street at Murray Street,250,44.48462,-73.216134
2025,October,8,805721,North Street at Elmwood Avenue,166,44.484724,-73.213421
2025,October,8,805877,North Street at North Union Street,69,44.484805,-73.209904
2025,October,8,805878,Battery Street at Main Street,11,44.47538,-73.21857
2025,October,8,805881,North Street at N. Winooski Avenue,78,44.484763,-73.21159
2025,October,8,805920,N Prospect Street at Loomis Street,11,44.483159711608565,-73.20123838453912
2025,October,8,805999,N Prospect Street at North Street,14,44.485126,-73.201598
2025,October,8,806005,N Prospect Street at Henry Street,24,44.484314,-73.201458
2025,October,8,806011,Cherry Street at Opposite 3 Cathedral Square,3,44.479106,-73.217703
2025,October,8,806029,Fern Hill,85,44.48710922696219,-73.20080938773157
2025,October,8,806030,McAuley Square,107,44.48485932111906,-73.197974635582
2025,October,9,2535799,Pine St at Hickock St,99,44.497364,-73.196294
2025,October,9,2562322,Downtown Transit Center,3870,44.479731,-73.214298
2025,October,9,2734696,Downtown BHS,463,44.47913639404151,-73.21644467263202
2025,October,9,805607,Pearl Street at Elmwood Avenue,8,44.480451,-73.213722
2025,October,9,805608,Elmwood Avenue at Elmwood Center,130,44.48132,-73.21352
2025,October,9,805609,Elmwood Avenue at Opposite Peru Street,74,44.48258,-73.21362
2025,October,9,805611,Elmwood Avenue at Spring Street,43,44.487349,-73.214014
2025,October,9,805612,Archibald Street at Walnut Street,47,44.4877,-73.21333
2025,October,9,805613,Archibald Street at Intervale Avenue,47,44.48778,-73.21147
2025,October,9,805614,Intervale Avenue at Opposite Willow Street,83,44.48863,-73.21042
2025,October,9,805615,Intervale Avenue at Riverside Avenue,79,44.4893,-73.20985
2025,October,9,805616,Riverside Avenue at Bright Street,139,44.48947,-73.20833
2025,October,9,805617,Community Health Center,259,44.489602490295084,-73.20611120741472
2025,October,9,805618,Riverside Avenue at N. Prospect Street,46,44.48868651,-73.20182517
2025,October,9,805619,Riverside Avenue at Koffee Kup Bakery,15,44.488130016524465,-73.19872632257795
2025,October,9,805620,Riverside Avenue at Salmon Run,71,44.48641,-73.191726
2025,October,9,805623,Main Street at La Fountain Street,27,44.49665,-73.18508
2025,October,9,805624,E Spring Street at Spring Garden,124,44.4946270837024,-73.1851116254566
2025,October,9,805625,Main Street at Burling Street,91,44.49802,-73.18438
2025,October,9,805627,Main Street at Normand Street,235,44.50062909,-73.18312749
2025,October,9,805628,Weaver Street at Tigan Street,222,44.50142,-73.18435
2025,October,9,805629,Weaver Street at St. Francis Xavier Cemetery,48,44.4985967050366,-73.1858917531653
2025,October,9,805630,W. Spring Street at Our Lady of Providence,49,44.49518,-73.18847
2025,October,9,805631,W. Spring Street at North Street,82,44.49518873002957,-73.18957765953223
2025,October,9,805632,Hickok Street at Elm Street,148,44.495502,-73.194925
2025,October,9,805633,West Lane at Malletts Bay Avenue,118,44.49343,-73.19125
2025,October,9,805634,Mallets Bay Avenue at O'Brien Center,199,44.4922537130923,-73.1899693138969
2025,October,9,805635,Riverside Avenue at Dunkin Donuts,109,44.48860661486667,-73.20076828347567
2025,October,9,805636,Riverside Avenue at Intervale Road,50,44.48903838562042,-73.20218804339953
2025,October,9,805637,Community Health Center,366,44.489674,-73.206354
2025,October,9,805638,Riverside Avenue at Intervale Avenue,100,44.489485,-73.209628
2025,October,9,805639,Intervale Avenue at Willow Street,80,44.488718,-73.210544
2025,October,9,805640,Archibald Street at Walnut Street,51,44.487786,-73.213167
2025,October,9,805641,Elmwood Avenue at Spring Street,60,44.48738,-73.21415
2025,October,9,805642,Elmwood Avenue at Cedar Street,30,44.48595,-73.21402
2025,October,9,805643,Elmwood Avenue at North Street,41,44.484847,-73.213943
2025,October,9,805644,Elmwood Avenue at Allen Street,6,44.48379158717764,-73.213883867883
2025,October,9,805645,Grant Street at Clarke Street,6,44.4822,-73.21252
2025,October,9,805763,Winooski Falls/Champlain Mill,196,44.49022,-73.18437
2025,October,9,805819,Spinner Place/ Champlain Mill,1263,44.4903075657594,-73.1848931831459
2025,October,9,805874,Riverside Avenue at Hillside Terrace,11,44.48778622,-73.19634542
2025,October,9,805958,Elmwood Avenue at Cedar Street,65,44.48587,-73.21387
2025,October,9,805987,Riverside Avenue at Opposite Barrett Street,196,44.487832,-73.187295
2025,October,9,805988,Intervale Avenue at Archibald,61,44.487946,-73.211161
2025,October,9,805989,Courtyard,51,44.4927114,-73.181172
2025,October,9,805990,Weaver Street at St. Peter Street,63,44.4963640829017,-73.1870715173599
2025,October,9,805991,Mallets Bay Avenue at St. Peter Street,77,44.49613,-73.19353
2025,October,9,805992,Elmwood Avenue at North Street,194,44.48458,-73.2138
2025,October,9,806000,Riverside Avenue at Opposite #236,449,44.48669,-73.192724
2025,October,9,806004,Riverside Avenue at Hillside Terrace,316,44.48790773,-73.19620594
2025,October,9,806015,83 Barlow Street,242,44.4928496500632,-73.18398111017882
2025,October,9,806016,Riverside Avenue at Opposite Bright Street,265,44.489529,-73.208705
2025,October,9,806031,Abenaki Way at CCV,1,44.4914,-73.18188
2025,October,9,806068,Abenaki Way at Opposite CCV,8,44.49057554288402,-73.18206826541565
2025,October,9,806150,Hickock St at River Street (Chick's Market),135,44.493262,-73.192766
2025,October,11,2562322,Downtown Transit Center,2637,44.479731,-73.214298
2025,October,11,4255578,South Burlington City Center,1613,44.465916,-73.178304
2025,October,11,4255597,Hinesburg Road at Wright Court,59,44.459664,-73.169867
2025,October,11,4255599,Hinesburg Road at Opposite Iby Street,223,44.462676,-73.170423
2025,October,11,4255600,Market Street at Garden Street,69,44.464424,-73.175618
2025,October,11,4255601,Market Street at Hinesburg Road,27,44.46339,-73.172066
2025,October,11,4255703,620 Hinesburg Rd,95,44.454911,-73.165713
2025,October,11,805484,S. Winooski Avenue at Bank Street,913,44.478387,-73.211225
2025,October,11,805485,Main Street at S. Winooski,502,44.475929,-73.21056
2025,October,11,805486,Main Street at S. Union Street,475,44.47603,-73.20863
2025,October,11,805487,Main Street at S. Willard Street,253,44.476129,-73.205639
2025,October,11,805488,Main Street at S. Prospect Street,161,44.476288,-73.200853
2025,October,11,805490,University Heights,2921,44.47443,-73.19472
2025,October,11,805492,Dorset Street at Peoples United Bank,105,44.46717,-73.18152
2025,October,11,805495,Dorset Street at The Pines,87,44.45763328319927,-73.17979274009679
2025,October,11,805496,Dorset Street at Fire Station,92,44.45469289237221,-73.1792998938364
2025,October,11,805497,Kennedy Drive at Dorset Street,47,44.452867,-73.177547
2025,October,11,805498,Kennedy Drive at Twin Oaks Terrace,25,44.453148026331554,-73.17394642816953
2025,October,11,805499,Kennedy Drive at Timber Lane,406,44.4539160687908,-73.1667206708602
2025,October,11,805529,Dorset Street at Barnes & Noble,2149,44.466905,-73.181203
2025,October,11,805530,Williston Road at Sheraton Hotel,143,44.471703,-73.188163
2025,October,11,805531,University Heights,1171,44.474604,-73.194513
2025,October,11,805532,Main Street at S. Prospect Street,51,44.476386,-73.201075
2025,October,11,805533,Main Street at S. Willard Street,58,44.47623,-73.205
2025,October,11,805534,Main Street at S Union Street,85,44.47612,-73.20933
2025,October,11,805535,Main Street at Church Street,5,44.47602,-73.21237
2025,October,11,805537,Battery Street at College Street,1,44.4766,-73.21867
2025,October,11,805867,Main Street at Summit Street,234,44.4762026495925,-73.2025125186516
2025,October,11,805869,Dorset Street at Town Square Drive,70,44.4567666731695,-73.17965702131
2025,October,11,805925,College Street at S Winooski Avenue,101,44.477089,-73.211186
2025,October,11,805946,Williston Road at Staples Plaza,102,44.471708,-73.188722
2025,October,11,806178,Dorset Street at Opposite Garden Street,80,44.463505,-73.180857
2025,October,16,805495,Dorset Street at The Pines,57,44.45763328319927,-73.17979274009679
2025,October,16,805943,University Mall at Stop sign at Hannafords,10,44.463252,-73.183412
2025,October,16,805948,Country Park,32,44.45328351802228,-73.16309350586386
2025,October,19,805747,230 St Paul Street,55,44.472639,-73.213734
2025,October,19,806003,College Street at Pine Street,42,44.4769269935033,-73.2158524026283
2025,October,19,806009,Heineberg Housing,7,44.5107483,-73.246847
2025,October,19,806065,3 Cathedral Square,46,44.4794974,-73.217846
2025,October,19,815361,Thayer Housing,28,44.50758618365032,-73.24724612576023
2025,October,20,805624,E Spring Street at Spring Garden,10,44.4946270837024,-73.1851116254566
2025,October,20,805989,Courtyard,44,44.4927114,-73.181172
2025,October,20,806015,83 Barlow Street,34,44.4928496500632,-73.18398111017882
2025,October,20,806029,Fern Hill,34,44.48710922696219,-73.20080938773157
2025,October,20,806030,McAuley Square,30,44.48485932111906,-73.197974635582
2025,October,21,2562322,Downtown Transit Center,21,44.479731,-73.214298
2025,October,21,4247351,Opposite Boys & Girls Club,350,44.4897185785598,-73.2111712459659
2025,October,21,4258661,Austin Drive at Ledgewood Circle,80,44.451498,-73.221579
2025,October,21,4258662,South Cove Road at Austin Drive,20,44.451304,-73.228474
2025,October,21,4258663,Stanbury Road at Opposite Woodbury Road,6,44.50771,-73.258603
2025,October,21,805734,Green Mountain Transit Office,142,44.450385,-73.219485
2025,October,21,805739,Champlain School (Pine Street),995,44.45695374427129,-73.21422196016476
2025,October,21,805742,Lakeside Community,155,44.46027,-73.22083
2025,October,21,805761,Colchester Avenue at Chase Street,412,44.486436,-73.186976
2025,October,21,815404,Edmunds,2156,44.475857265390026,-73.20756304519637
2025,October,21,815405,North Ave. at Woodbury (Hunt School),383,44.5118223,-73.2513535
2025,October,21,815406,HO Wheeler,279,44.48774619008058,-73.21388883915517
2025,October,21,815407,CP Smith Elementary School,157,44.51259996341931,-73.2420368935691
2025,October,21,815412,Raymond Pl,1337,44.45016821350688,-73.21304296866504
2025,October,21,849122,King Street at Pine Street,162,44.47462726277847,-73.21515011917177
2025,October,21,849473,Flynn School Circle,140,44.51734811447099,-73.25961513417269
2025,October,86,2387294,Waterbury State Complex,213,44.331774,-72.754829
2025,October,86,2562322,Downtown Transit Center,521,44.479731,-73.214298
2025,October,86,2574444,Montpelier Transit Center,684,44.2600159183554,-72.5796957353113
2025,October,86,4212452,Williston Park & Ride,25,44.4382869455902,-73.1176662802925
2025,October,86,805530,Williston Road at Sheraton Hotel,1,44.471703,-73.188163
2025,October,86,805537,Battery Street at College Street,2,44.4766,-73.21867
2025,October,86,805550,Shelburne Road at Home Avenue,45,44.450357,-73.209121
2025,October,86,805595,Shelburne Road at Farrell Street,1,44.450421,-73.208905
2025,October,86,805727,Pine Street at Opposite Howard Street,1,44.46707,-73.215043
2025,October,86,805752,Pearl Street at Hungerford Terrace,5,44.480581,-73.207105
2025,October,86,805754,Pearl Street at S Prospect Street (UHC),29,44.480731,-73.201381
2025,October,86,805757,UVM Medical Center,655,44.4786566641105,-73.1939696441803
2025,October,86,805825,Pearl Street at N. Prospect Street,1,44.480722,-73.200124
2025,October,86,805918,Pine Street at Lakeside Avenue (Cumberland Farms),1,44.460789,-73.214604
2025,October,86,805946,Williston Road at Staples Plaza,26,44.471708,-73.188722
2025,October,86,806003,College Street at Pine Street,9,44.4769269935033,-73.2158524026283
2025,October,86,806020,National Life,155,44.255657,-72.584187
2025,October,86,806021,Richmond Park and Ride,298,44.42328,-73.008347
2025,October,86,806022,Waterbury Park and Ride,31,44.345122,-72.74333
2025,October,86,806049,Department of Labor Park and Ride,217,44.259345,-72.590836
2025,October,86,806180,Flynn Avenue at Richardson Street,5,44.455277,-73.212695
2025,October,86,811192,Waterbury Main Street Opposite Park Row,55,44.3347102332508,-72.7533643036921
2025,October,96,2562322,Downtown Transit Center,426,44.479731,-73.214298
2025,October,96,4255696,Saint Albans Park and Ride,156,44.804924,-73.069639
2025,October,96,4256754,Creek Farm Plaza,25,44.551831,-73.163725
2025,October,96,4256765,US 7 at Opposite Kilburn Road,1,44.650579,-73.115345
2025,October,96,4256766,River Street Park,12,44.637401,-73.1137
2025,October,96,4256767,River Street at Opposite Villemaire Lane,2,44.627308,-73.1170779
2025,October,96,4256768,259 US 7-Milton Square,6,44.623179,-73.120129
2025,October,96,4256770,Fairfield Street at Northwestern Medical Center,29,44.80638,-73.072262
2025,October,96,4256771,Fairfield Street at opposite Northwestern Medical Center,180,44.806265,-73.072225
2025,October,96,805621,Main Street at Platt Street,9,44.493943,-73.186434
2025,October,96,805757,UVM Medical Center,210,44.4786566641105,-73.1939696441803
2025,October,96,805763,Winooski Falls/Champlain Mill,39,44.49022,-73.18437
2025,October,96,806052,Chimney Corners Park & Ride,76,44.595,-73.16538
2025,October,96,806053,Georgia Park & Ride,58,44.6988434,-73.1056939
2025,October,96,806120,US 7 at Centre Drive,1,44.62244061006584,-73.12203743064549
2025,October,96,806127,Milton Town Office Park & Ride,237,44.618487707147665,-73.12487808119201
2025,October,96,806165,Severance Corners,18,44.5282694,-73.1747521
2025,October,96,806169,Water Tower Hill/Albany College of Pharmacy and Health Sciences,1,44.509066,-73.185039
2025,October,96,847926,Birchwood Park,88,44.633361,-73.150694
2025,October,756,2562322,Downtown Transit Center,28,44.479731,-73.214298
2025,October,756,4254458,Queen City Park Rd. at 733 Queen City Park Rd.,1,44.4450849725083,-73.21206249941329
2025,October,756,805484,S. Winooski Avenue at Bank Street,4,44.478387,-73.211225
2025,October,756,805595,Shelburne Road at Farrell Street,30,44.450421,-73.208905
2025,October,756,805596,Shelburne Road at Hadley Road,15,44.452346,-73.208731
2025,October,756,805597,Shelburne Road at Proctor Avenue,1,44.4549625141176,-73.2084395754862
2025,October,756,805598,Shelburne Road at Kinney Drugs,2,44.456778,-73.208325
2025,October,756,805600,Shelburne Road at Adams Court,3,44.4615,-73.20788
2025,October,756,805602,S Union Street at Howard Street,2,44.4672,-73.20783
2025,October,756,805604,S Union Street at Spruce Street,1,44.470452,-73.208604
2025,October,756,805605,S Union Street at Maple Street,1,44.47378,-73.2088
2025,October,756,805664,Maple Street at Church Street,1,44.473771,-73.212224
2025,October,756,805665,Maple Street at St Paul Street,2,44.473688,-73.213657
2025,October,756,805724,Opposite 230 St Paul Street,8,44.4725758663786,-73.21387942650665
2025,October,756,805725,Kilburn Street at Pine Street,1,44.471083,-73.215057
2025,October,756,805727,Pine Street at Opposite Howard Street,2,44.46707,-73.215043
2025,October,756,805728,Pine Street at Burlington Electric Dept.,4,44.463529,-73.214778
2025,October,756,805729,Pine Street at Opposite Birchcliff Parkway,1,44.459138,-73.214493
2025,October,756,805730,Pine Street at Long Trail Phys. Therapy,2,44.457489,-73.214395
2025,October,756,805732,Pine Street at Lyman Avenue,1,44.453353,-73.214448
2025,October,756,805734,Green Mountain Transit Office,1,44.450385,-73.219485
2025,October,756,805735,Queen City Park Road at Central Avenue,6,44.44637458441318,-73.21958828776178
2025,October,756,805736,Queen City Park Road at Opposite Pine Street,1,44.446265,-73.215134
2025,October,756,805906,S. Winooski Avenue at King Street,1,44.475317956005064,-73.21098945119671
2025,October,756,805911,Shelburne Road at Alfred Street,2,44.459642,-73.20808
2025,October,756,805918,Pine Street at Lakeside Avenue (Cumberland Farms),1,44.460789,-73.214604
2025,October,778,2530430,Northgate,6,44.52018353173355,-73.26474424075396
2025,October,778,2556011,N Champlain Street and Peru Street,7,44.48262463352549,-73.21751852446796
2025,October,778,2562322,Downtown Transit Center,162,44.479731,-73.214298
2025,October,778,4254459,North Ave at Burlington Police Department,2,44.48285293336719,-73.2212151129874
2025,October,778,805648,N Union Street at N Winooski Avenue,1,44.4861,-73.20968
2025,October,778,805650,Archibald Street at N Willard Street,2,44.488026,-73.206167
2025,October,778,805653,N Prospect Street at Pearl Street,4,44.48102,-73.20082
2025,October,778,805671,North Street at Blodgett Street,5,44.48448,-73.22113
2025,October,778,805672,North Avenue at Strong Street,4,44.48555,-73.22318
2025,October,778,805673,North Avenue at Washington Street,3,44.48783,-73.22497
2025,October,778,805675,North Ave at Opposite Cambrian Rise,7,44.490374789966715,-73.22694498290925
2025,October,778,805676,North Avenue at Opposite Lakeview Cem.,1,44.49305,-73.22907
2025,October,778,805677,Opposite Burlington High School,1,44.49637,-73.23165
2025,October,778,805679,North Avenue at Saratoga Avenue,1,44.502521,-73.238743
2025,October,778,805681,North Avenue at Rite Aid,8,44.50468,-73.24163
2025,October,778,805682,Opposite Ethan Allen Shopping Center,18,44.50669307103158,-73.24436667857378
2025,October,778,805683,North Avenue at Poirier Place,1,44.508373,-73.2467
2025,October,778,805684,North Avenue at Heineberg Road,3,44.509442,-73.248161
2025,October,778,805687,North Avenue at Edgemoor Drive,1,44.51292,-73.25287
2025,October,778,805688,North Avenue at Cayuga Court,1,44.51372,-73.25393
2025,October,778,805689,North Avenue at Birch Court,2,44.51433,-73.25475
2025,October,778,805690,North Avenue at Franklin Sq.,8,44.515150248912775,-73.25586414915972
2025,October,778,805692,North Avenue at Morgan Street,1,44.52015,-73.26265
2025,October,778,805695,North Avenue at Northgate Road,38,44.52059866074774,-73.26343139125463
2025,October,778,805696,North Avenue at Opposite Algird Street,4,44.51935,-73.26173
2025,October,778,805697,North Avenue at Browe Court,1,44.51855,-73.26067
2025,October,778,805698,North Avenue at Starr Farm Road,4,44.5172,-73.25882
2025,October,778,805699,North Avenue at Loaldo Drive,6,44.51486646173666,-73.25575626842328
2025,October,778,805700,North Avenue at Cross Parkway,1,44.51327591364524,-73.2535893886282
2025,October,778,805701,North Avenue at Staniford Road,6,44.512482637184064,-73.25249088947282
2025,October,778,805702,North Avenue at Woodbury Road,3,44.51177,-73.2515
2025,October,778,805703,North Avenue at Dodds Court,2,44.510541541785194,-73.24989447764318
2025,October,778,805704,North Avenue at Shore Road,8,44.509482,-73.248476
2025,October,778,805705,North Avenue at Dept. Motor Vehicles,14,44.508268,-73.246789
2025,October,778,805706,Ethan Allen Shopping Center,18,44.506523,-73.244415
2025,October,778,805707,North Avenue at Lakewood Parkway,5,44.504869,-73.242206
2025,October,778,805708,North Avenue at Killarney Drive,3,44.503349,-73.240156
2025,October,778,805711,Burlington High School,63,44.49689546757881,-73.23235497415936
2025,October,778,805713,North Ave at Cambrian Rise,10,44.48977976148372,-73.22669459131767
2025,October,778,805715,North Avenue at Berry Street,4,44.487623,-73.224958
2025,October,778,805716,North Avenue at Opposite Ward Street,2,44.486342,-73.223938
2025,October,778,805717,North Avenue at Canfield Street,2,44.48527,-73.2231
2025,October,778,805829,Pearl Street at N Union Street,1,44.480617,-73.209172
2025,October,778,805879,North Avenue at Algird Street,1,44.51945,-73.26172
2025,October,778,805880,North Avenue at Green Acres Drive,2,44.51383554132112,-73.25433910719357
2025,October,778,805920,N Prospect Street at Loomis Street,2,44.483159711608565,-73.20123838453912
2025,October,778,805950,N Union Street at Loomis Street,1,44.48292,-73.20945
2025,October,778,805953,North Avenue at Barley Road,2,44.51807,-73.25985
2025,October,778,805954,Pearl Street at N Winooski Avenue,4,44.48046,-73.21053
2025,October,778,805956,North Avenue at Tracy Drive,11,44.5159084205904,-73.25714573796444
2025,October,778,805993,North Avenue at Lakeview Cemetery,1,44.492721535987414,-73.22897998070101
2025,October,778,806029,Fern Hill,5,44.48710922696219,-73.20080938773157
2025,October,778,806030,McAuley Square,3,44.48485932111906,-73.197974635582
2025,October,778,806071,North Avenue at N of Institute Road,22,44.4988638777257,-73.23408881833916
2025,October,778,809080,Wilson Street at Mansfield Avenue,1,44.48424930916993,-73.19957470484405
2025,October,778,809081,Fern Hill (Main Road),1,44.486947130695434,-73.2018151365321
